agent_id,employee_code,agent_name,vendor_id,team,status,joined_at,updated_at,joined_at_dt
AGT0000649,EMP00667,Neha Singh,VND0000007,DIGITAL,SUSPENDED,2024-02-16 00:14:12,2025-06-17 08:51:52,2024-02-16 00:14:12+00:00
AGT0000234,EMP00530,Rahul Verma,VND0000004,T2,SUSPENDED,2024-02-16 21:16:01,2026-03-24 00:36:13,2024-02-16 21:16:01+00:00
AGT0000238,EMP00188,Aarav Sharma,VND0000002,T1,ACTIVE,2024-02-16 21:31:53,2025-12-07 09:08:19,2024-02-16 21:31:53+00:00
AGT0000788,EMP01010,Aarav Sharma,VND0000013,T3,ACTIVE,2024-02-16 22:14:54,2025-10-16 10:04:23,2024-02-16 22:14:54+00:00
AGT0000198,EMP00126,Sneha Das,VND0000002,T3,SUSPENDED,2024-02-16 23:16:43,2026-05-22 22:51:12,2024-02-16 23:16:43+00:00
AGT0000672,EMP00454,Amit Kumar,VND0000012,DIGITAL,ACTIVE,2024-02-17 01:27:45,2025-02-16 00:17:07,2024-02-17 01:27:45+00:00
AGT0000209,EMP00486,Rahul Verma,VND0000004,T2,ACTIVE,2024-02-17 06:24:15,2025-09-07 14:25:09,2024-02-17 06:24:15+00:00
AGT0000678,EMP00608,Vikram Shah,VND0000010,FIELD,INACTIVE,2024-02-17 09:05:11,2026-03-10 19:44:49,2024-02-17 09:05:11+00:00
AGT0000313,EMP00238,Neha Singh,VND0000007,FIELD,SUSPENDED,2024-02-17 14:16:05,2025-03-18 22:43:29,2024-02-17 14:16:05+00:00
AGT0000141,EMP00170,Rohan Patel,VND0000013,T2,SUSPENDED,2024-02-18 00:02:49,2025-04-27 03:04:57,2024-02-18 00:02:49+00:00
AGT0000222,EMP00627,Aarav Sharma,VND0000013,DIGITAL,SUSPENDED,2024-02-18 02:17:27,2025-11-16 07:43:03,2024-02-18 02:17:27+00:00
AGT0000971,EMP01076,Priya Mehta,VND0000004,T1,ACTIVE,2024-02-18 02:43:27,2025-09-08 22:01:11,2024-02-18 02:43:27+00:00
AGT0000472,EMP00449,Neha Singh,VND0000011,FIELD,SUSPENDED,2024-02-18 04:58:12,2026-07-23 01:00:30,2024-02-18 04:58:12+00:00
AGT0000642,EMP00523,Aarav Sharma,VND0000003,T1,INACTIVE,2024-02-18 06:12:47,2026-05-20 22:13:21,2024-02-18 06:12:47+00:00
AGT0000174,EMP00724,Ananya Rao,VND0000008,T2,INACTIVE,2024-02-18 19:45:53,2025-07-26 05:36:22,2024-02-18 19:45:53+00:00
AGT0000072,EMP00045,Amit Kumar,VND0000004,T1,SUSPENDED,2024-02-19 01:42:36,2026-07-09 02:53:42,2024-02-19 01:42:36+00:00
AGT0000367,EMP00141,Rohan Patel,VND0000008,T1,INACTIVE,2024-02-19 03:20:29,2025-01-29 07:39:27,2024-02-19 03:20:29+00:00
AGT0000596,EMP00763,Ananya Rao,VND0000010,DIGITAL,INACTIVE,2024-02-19 04:21:26,2026-03-18 23:23:08,2024-02-19 04:21:26+00:00
AGT0000372,EMP00593,Ananya Rao,VND0000015,T1,SUSPENDED,2024-02-19 15:19:41,2025-10-12 11:57:57,2024-02-19 15:19:41+00:00
AGT0000569,EMP01035,Amit Kumar,VND0000013,T2,ACTIVE,2024-02-19 19:21:29,2025-06-30 11:32:04,2024-02-19 19:21:29+00:00
AGT0000170,EMP00799,Rohan Patel,VND0000013,FIELD,INACTIVE,2024-02-19 21:45:30,2026-04-26 00:35:57,2024-02-19 21:45:30+00:00
AGT0000911,EMP00526,Sneha Das,VND0000002,T2,SUSPENDED,2024-02-19 22:15:13,2025-09-05 07:23:24,2024-02-19 22:15:13+00:00
AGT0000895,EMP00717,Amit Kumar,VND0000015,T3,ACTIVE,2024-02-20 06:57:33,2025-02-15 02:29:11,2024-02-20 06:57:33+00:00
AGT0000196,EMP00447,Rohan Patel,VND0000013,FIELD,SUSPENDED,2024-02-20 08:18:30,2025-08-17 14:07:50,2024-02-20 08:18:30+00:00
AGT0000423,EMP01004,Vikram Shah,VND0000003,DIGITAL,ACTIVE,2024-02-20 08:23:02,2026-07-13 03:48:48,2024-02-20 08:23:02+00:00
AGT0000955,EMP00507,Sneha Das,VND0000014,DIGITAL,ACTIVE,2024-02-20 20:54:59,2025-01-01 06:21:50,2024-02-20 20:54:59+00:00
AGT0000446,EMP00156,Neha Singh,VND0000001,T2,INACTIVE,2024-02-21 12:54:59,2025-09-28 20:00:04,2024-02-21 12:54:59+00:00
AGT0000034,EMP00387,Amit Kumar,VND0000005,T1,ACTIVE,2024-02-21 22:36:36,2025-01-31 09:08:33,2024-02-21 22:36:36+00:00
AGT0000441,EMP00526,Rahul Verma,VND0000013,T2,SUSPENDED,2024-02-22 00:50:05,2025-12-31 00:51:04,2024-02-22 00:50:05+00:00
AGT0000067,EMP00723,Vikram Shah,VND0000009,T2,SUSPENDED,2024-02-22 02:18:01,2026-01-31 23:28:23,2024-02-22 02:18:01+00:00
AGT0000562,EMP00159,Amit Kumar,VND0000014,DIGITAL,ACTIVE,2024-02-22 02:40:28,2026-05-22 07:06:48,2024-02-22 02:40:28+00:00
AGT0000965,EMP01066,Pooja Nair,VND0000015,T3,ACTIVE,2024-02-22 03:45:20,2026-04-08 19:53:48,2024-02-22 03:45:20+00:00
AGT0000909,EMP00793,Rahul Verma,VND0000012,T3,SUSPENDED,2024-02-22 07:51:21,2025-09-05 13:02:25,2024-02-22 07:51:21+00:00
AGT0000178,EMP00228,Aarav Sharma,VND0000004,T1,ACTIVE,2024-02-22 12:09:09,2025-09-22 18:45:44,2024-02-22 12:09:09+00:00
AGT0000057,EMP00434,Neha Singh,VND0000012,T1,ACTIVE,2024-02-23 09:13:26,2025-08-09 04:53:58,2024-02-23 09:13:26+00:00
AGT0000435,EMP00900,Sneha Das,VND0000007,T2,INACTIVE,2024-02-23 11:53:11,2025-06-10 20:11:04,2024-02-23 11:53:11+00:00
AGT0000960,EMP00088,Sneha Das,VND0000010,T2,SUSPENDED,2024-02-23 16:49:54,2026-03-29 23:25:55,2024-02-23 16:49:54+00:00
AGT0000872,EMP00411,Sneha Das,VND0000003,FIELD,SUSPENDED,2024-02-23 21:35:59,2026-03-04 18:36:13,2024-02-23 21:35:59+00:00
AGT0000109,EMP00487,Sneha Das,VND0000015,T2,INACTIVE,2024-02-24 03:30:14,2025-12-27 11:34:56,2024-02-24 03:30:14+00:00
AGT0000755,EMP00680,Priya Mehta,VND0000006,T1,INACTIVE,2024-02-24 12:45:21,2025-01-11 18:49:36,2024-02-24 12:45:21+00:00
AGT0000567,EMP00345,Priya Mehta,VND0000014,FIELD,SUSPENDED,2024-02-24 13:13:28,2025-02-28 09:07:00,2024-02-24 13:13:28+00:00
AGT0000133,EMP00335,Ananya Rao,VND0000001,T1,SUSPENDED,2024-02-24 17:42:23,2026-03-09 04:00:24,2024-02-24 17:42:23+00:00
AGT0000375,EMP00653,Sneha Das,VND0000011,DIGITAL,SUSPENDED,2024-02-24 23:27:46,2026-02-07 08:51:34,2024-02-24 23:27:46+00:00
AGT0000045,EMP00812,Ananya Rao,VND0000004,T2,SUSPENDED,2024-02-25 00:05:00,2026-05-16 17:51:58,2024-02-25 00:05:00+00:00
AGT0000277,EMP00952,Pooja Nair,VND0000007,T2,SUSPENDED,2024-02-25 08:28:25,2026-01-16 16:58:47,2024-02-25 08:28:25+00:00
AGT0000805,EMP00484,Rahul Verma,VND0000005,DIGITAL,INACTIVE,2024-02-25 18:54:12,2025-05-24 20:47:51,2024-02-25 18:54:12+00:00
AGT0000552,EMP00857,Ananya Rao,VND0000008,FIELD,ACTIVE,2024-02-26 04:02:34,2026-06-04 14:21:18,2024-02-26 04:02:34+00:00
AGT0000366,EMP01088,Neha Singh,VND0000012,T3,INACTIVE,2024-02-26 05:57:44,2025-08-29 16:58:36,2024-02-26 05:57:44+00:00
AGT0000968,EMP00532,Aarav Sharma,VND0000012,T2,INACTIVE,2024-02-26 21:02:47,2025-07-19 00:02:12,2024-02-26 21:02:47+00:00
AGT0000471,EMP00328,Neha Singh,VND0000006,T3,INACTIVE,2024-02-26 21:56:52,2026-05-25 17:54:31,2024-02-26 21:56:52+00:00
AGT0000207,EMP00051,Neha Singh,VND0000008,T2,SUSPENDED,2024-02-27 03:54:43,2026-03-15 04:53:03,2024-02-27 03:54:43+00:00
AGT0000097,EMP00939,Rahul Verma,VND0000015,T3,INACTIVE,2024-02-27 04:54:11,2025-02-24 05:07:42,2024-02-27 04:54:11+00:00
AGT0000553,EMP01085,Pooja Nair,VND0000008,T2,SUSPENDED,2024-02-27 05:57:56,2025-12-01 08:12:32,2024-02-27 05:57:56+00:00
AGT0000079,EMP00767,Ananya Rao,VND0000009,T2,INACTIVE,2024-02-27 08:27:58,2026-01-10 08:05:20,2024-02-27 08:27:58+00:00
AGT0000616,EMP00976,Neha Singh,VND0000002,DIGITAL,INACTIVE,2024-02-27 15:43:30,2025-01-29 01:23:09,2024-02-27 15:43:30+00:00
AGT0000135,EMP00431,Rahul Verma,VND0000006,FIELD,ACTIVE,2024-02-27 20:09:12,2025-03-13 00:16:40,2024-02-27 20:09:12+00:00
AGT0000954,EMP00076,Rohan Patel,VND0000001,T2,ACTIVE,2024-02-27 22:47:31,2025-02-05 09:58:29,2024-02-27 22:47:31+00:00
AGT0000537,EMP00021,Rahul Verma,VND0000010,FIELD,SUSPENDED,2024-02-27 23:32:50,2026-01-28 03:42:04,2024-02-27 23:32:50+00:00
AGT0000243,EMP00037,Vikram Shah,VND0000013,DIGITAL,INACTIVE,2024-02-28 06:19:16,2025-07-25 15:19:13,2024-02-28 06:19:16+00:00
AGT0000611,EMP00410,Amit Kumar,VND0000004,DIGITAL,SUSPENDED,2024-02-28 10:53:22,2026-01-02 16:26:51,2024-02-28 10:53:22+00:00
AGT0000804,EMP00584,Neha Singh,VND0000004,T3,SUSPENDED,2024-02-28 22:57:09,2026-01-05 19:26:45,2024-02-28 22:57:09+00:00
AGT0000632,EMP00791,Vikram Shah,VND0000007,T1,SUSPENDED,2024-02-28 23:15:09,2025-02-12 19:58:12,2024-02-28 23:15:09+00:00
AGT0000793,EMP00908,Pooja Nair,VND0000015,T1,INACTIVE,2024-02-29 05:09:12,2026-01-25 19:40:20,2024-02-29 05:09:12+00:00
AGT0000187,EMP00593,Ananya Rao,VND0000010,FIELD,SUSPENDED,2024-02-29 10:42:56,2025-09-24 11:04:06,2024-02-29 10:42:56+00:00
AGT0000501,EMP00527,Pooja Nair,VND0000001,T2,SUSPENDED,2024-02-29 13:26:10,2025-04-16 02:40:36,2024-02-29 13:26:10+00:00
AGT0000945,EMP00193,Amit Kumar,VND0000002,DIGITAL,INACTIVE,2024-02-29 14:16:13,2026-05-11 17:01:32,2024-02-29 14:16:13+00:00
AGT0000270,EMP00632,Rohan Patel,VND0000008,FIELD,SUSPENDED,2024-03-01 00:17:59,2026-05-01 11:38:49,2024-03-01 00:17:59+00:00
AGT0000424,EMP00501,Priya Mehta,VND0000005,T2,SUSPENDED,2024-03-01 04:47:25,2026-06-03 20:12:55,2024-03-01 04:47:25+00:00
AGT0000226,EMP00916,Rohan Patel,VND0000004,FIELD,ACTIVE,2024-03-01 15:49:57,2025-09-25 02:56:54,2024-03-01 15:49:57+00:00
AGT0000251,EMP00126,Vikram Shah,VND0000002,T3,ACTIVE,2024-03-02 10:44:06,2026-02-20 12:16:59,2024-03-02 10:44:06+00:00
AGT0000151,EMP00370,Priya Mehta,VND0000008,T1,INACTIVE,2024-03-03 02:08:03,2025-02-13 11:07:42,2024-03-03 02:08:03+00:00
AGT0000701,EMP00867,Neha Singh,VND0000006,FIELD,INACTIVE,2024-03-03 02:34:02,2025-06-05 06:54:53,2024-03-03 02:34:02+00:00
AGT0000604,EMP00563,Sneha Das,VND0000012,T1,INACTIVE,2024-03-03 06:14:34,2025-09-14 06:18:03,2024-03-03 06:14:34+00:00
AGT0000253,EMP00624,Aarav Sharma,VND0000014,DIGITAL,SUSPENDED,2024-03-03 11:07:16,2026-07-26 06:17:01,2024-03-03 11:07:16+00:00
AGT0000098,EMP00317,Amit Kumar,VND0000015,FIELD,ACTIVE,2024-03-03 12:22:11,2025-05-08 01:08:36,2024-03-03 12:22:11+00:00
AGT0000010,EMP00666,Rahul Verma,VND0000010,FIELD,ACTIVE,2024-03-03 13:47:51,2025-01-29 06:57:10,2024-03-03 13:47:51+00:00
AGT0000115,EMP00441,Pooja Nair,VND0000014,FIELD,SUSPENDED,2024-03-04 00:38:16,2025-04-15 05:17:20,2024-03-04 00:38:16+00:00
AGT0000800,EMP00287,Neha Singh,VND0000012,T3,SUSPENDED,2024-03-04 01:25:02,2025-06-05 12:29:02,2024-03-04 01:25:02+00:00
AGT0000839,EMP00222,Pooja Nair,VND0000014,T2,SUSPENDED,2024-03-04 05:04:37,2025-11-17 01:53:29,2024-03-04 05:04:37+00:00
AGT0000102,EMP00513,Sneha Das,VND0000002,T1,INACTIVE,2024-03-04 06:35:46,2026-05-12 15:24:34,2024-03-04 06:35:46+00:00
AGT0000694,EMP00160,Ananya Rao,VND0000009,T3,SUSPENDED,2024-03-05 01:10:47,2025-08-30 11:29:46,2024-03-05 01:10:47+00:00
AGT0000247,EMP00878,Sneha Das,VND0000007,T3,INACTIVE,2024-03-05 03:08:30,2025-03-31 09:48:39,2024-03-05 03:08:30+00:00
AGT0000059,EMP00784,Pooja Nair,VND0000005,DIGITAL,SUSPENDED,2024-03-05 12:20:04,2026-07-16 01:08:35,2024-03-05 12:20:04+00:00
AGT0000583,EMP01043,Rahul Verma,VND0000001,T1,INACTIVE,2024-03-06 12:15:03,2025-12-07 06:48:10,2024-03-06 12:15:03+00:00
AGT0000362,EMP00191,Priya Mehta,VND0000004,T1,SUSPENDED,2024-03-06 15:52:22,2026-05-01 12:23:55,2024-03-06 15:52:22+00:00
AGT0000107,EMP00428,Priya Mehta,VND0000007,T2,SUSPENDED,2024-03-06 16:31:53,2025-12-09 08:06:49,2024-03-06 16:31:53+00:00
AGT0000650,EMP00354,Rohan Patel,VND0000015,T3,SUSPENDED,2024-03-06 19:35:47,2025-04-18 05:09:28,2024-03-06 19:35:47+00:00
AGT0000183,EMP00461,Ananya Rao,VND0000011,T3,SUSPENDED,2024-03-06 20:45:57,2025-04-06 06:33:24,2024-03-06 20:45:57+00:00
AGT0000888,EMP00690,Priya Mehta,VND0000011,DIGITAL,INACTIVE,2024-03-07 13:18:07,2025-08-08 17:18:43,2024-03-07 13:18:07+00:00
AGT0000966,EMP00799,Sneha Das,VND0000004,FIELD,ACTIVE,2024-03-07 22:27:14,2025-12-02 00:34:09,2024-03-07 22:27:14+00:00
AGT0000831,EMP00069,Neha Singh,VND0000013,T1,ACTIVE,2024-03-08 03:26:53,2025-01-24 10:11:10,2024-03-08 03:26:53+00:00
AGT0000237,EMP00322,Neha Singh,VND0000001,T3,INACTIVE,2024-03-08 05:49:15,2026-01-07 02:55:11,2024-03-08 05:49:15+00:00
AGT0000175,EMP00983,Rahul Verma,VND0000003,T2,SUSPENDED,2024-03-08 07:02:13,2025-04-15 17:37:32,2024-03-08 07:02:13+00:00
AGT0000323,EMP00962,Rahul Verma,VND0000008,T1,SUSPENDED,2024-03-08 15:59:13,2025-11-05 23:59:58,2024-03-08 15:59:13+00:00
AGT0000721,EMP00188,Ananya Rao,VND0000012,T3,SUSPENDED,2024-03-09 05:06:56,2026-01-01 09:59:47,2024-03-09 05:06:56+00:00
AGT0000363,EMP00803,Rahul Verma,VND0000008,FIELD,SUSPENDED,2024-03-09 10:04:14,2025-01-10 05:21:43,2024-03-09 10:04:14+00:00
AGT0000585,EMP00180,Priya Mehta,VND0000009,FIELD,ACTIVE,2024-03-10 10:13:45,2025-06-07 05:22:21,2024-03-10 10:13:45+00:00
AGT0000191,EMP00919,Ananya Rao,VND0000014,T1,ACTIVE,2024-03-10 22:33:28,2025-09-05 23:33:06,2024-03-10 22:33:28+00:00
AGT0000064,EMP00492,Aarav Sharma,VND0000014,T3,ACTIVE,2024-03-11 00:53:41,2026-05-14 10:31:48,2024-03-11 00:53:41+00:00
AGT0000550,EMP00579,Sneha Das,VND0000010,T2,INACTIVE,2024-03-11 20:50:53,2025-03-15 02:09:04,2024-03-11 20:50:53+00:00
AGT0000973,EMP00660,Sneha Das,VND0000009,T3,SUSPENDED,2024-03-13 03:47:43,2025-10-11 21:13:08,2024-03-13 03:47:43+00:00
AGT0000087,EMP00167,Aarav Sharma,VND0000014,T1,SUSPENDED,2024-03-14 09:24:53,2025-02-28 05:23:15,2024-03-14 09:24:53+00:00
AGT0000854,EMP00764,Amit Kumar,VND0000015,FIELD,SUSPENDED,2024-03-15 02:09:00,2025-08-16 06:44:52,2024-03-15 02:09:00+00:00
AGT0000017,EMP00258,Neha Singh,VND0000004,FIELD,INACTIVE,2024-03-15 08:12:05,2025-01-03 19:21:47,2024-03-15 08:12:05+00:00
AGT0000944,EMP00700,Ananya Rao,VND0000013,DIGITAL,INACTIVE,2024-03-15 15:23:57,2026-03-29 18:07:15,2024-03-15 15:23:57+00:00
AGT0000259,EMP00855,Priya Mehta,VND0000012,T3,SUSPENDED,2024-03-16 22:48:23,2025-10-08 00:56:20,2024-03-16 22:48:23+00:00
AGT0000635,EMP00437,Neha Singh,VND0000006,T3,INACTIVE,2024-03-17 15:53:57,2025-09-10 00:20:52,2024-03-17 15:53:57+00:00
AGT0000075,EMP00918,Neha Singh,VND0000006,T3,SUSPENDED,2024-03-17 23:56:13,2025-11-13 03:41:35,2024-03-17 23:56:13+00:00
AGT0000558,EMP01020,Aarav Sharma,VND0000014,T1,ACTIVE,2024-03-19 07:28:14,2025-05-13 23:09:41,2024-03-19 07:28:14+00:00
AGT0000021,EMP01041,Rahul Verma,VND0000006,T1,SUSPENDED,2024-03-19 08:29:38,2025-11-01 07:27:55,2024-03-19 08:29:38+00:00
AGT0000326,EMP00061,Priya Mehta,VND0000011,DIGITAL,INACTIVE,2024-03-19 20:23:53,2025-09-12 05:45:16,2024-03-19 20:23:53+00:00
AGT0000526,EMP00444,Vikram Shah,VND0000011,T2,ACTIVE,2024-03-19 21:38:56,2025-08-13 10:58:13,2024-03-19 21:38:56+00:00
AGT0000401,EMP00638,Amit Kumar,VND0000006,DIGITAL,SUSPENDED,2024-03-21 18:51:15,2025-05-11 23:20:22,2024-03-21 18:51:15+00:00
AGT0000271,EMP00720,Rohan Patel,VND0000008,T2,SUSPENDED,2024-03-23 02:47:09,2026-06-14 21:44:19,2024-03-23 02:47:09+00:00
AGT0000538,EMP00579,Aarav Sharma,VND0000014,T1,ACTIVE,2024-03-24 08:39:02,2026-04-07 03:55:46,2024-03-24 08:39:02+00:00
AGT0000089,EMP00141,Priya Mehta,VND0000015,FIELD,SUSPENDED,2024-03-24 12:10:11,2025-05-23 01:32:51,2024-03-24 12:10:11+00:00
AGT0000873,EMP00623,Priya Mehta,VND0000012,T1,SUSPENDED,2024-03-25 05:56:13,2025-07-07 09:41:31,2024-03-25 05:56:13+00:00
AGT0000732,EMP00002,Pooja Nair,VND0000007,T2,ACTIVE,2024-03-25 20:23:57,2025-04-23 10:05:38,2024-03-25 20:23:57+00:00
AGT0000453,EMP00006,Aarav Sharma,VND0000006,FIELD,ACTIVE,2024-03-27 01:18:35,2026-06-10 23:01:23,2024-03-27 01:18:35+00:00
AGT0000032,EMP01093,Sneha Das,VND0000008,T3,INACTIVE,2024-03-27 01:27:18,2025-02-22 15:50:28,2024-03-27 01:27:18+00:00
AGT0000391,EMP00125,Sneha Das,VND0000008,T2,SUSPENDED,2024-03-27 16:38:23,2025-02-06 12:07:36,2024-03-27 16:38:23+00:00
AGT0000419,EMP00355,Sneha Das,VND0000013,T1,SUSPENDED,2024-03-28 00:26:35,2025-09-28 16:43:49,2024-03-28 00:26:35+00:00
AGT0000336,EMP00705,Priya Mehta,VND0000003,T1,ACTIVE,2024-03-30 11:18:27,2026-06-05 14:11:18,2024-03-30 11:18:27+00:00
AGT0000602,EMP00923,Aarav Sharma,VND0000003,T1,INACTIVE,2024-03-31 11:46:17,2025-12-04 12:12:36,2024-03-31 11:46:17+00:00
AGT0000940,EMP00734,Sneha Das,VND0000006,T3,SUSPENDED,2024-04-01 14:15:53,2025-12-12 14:40:09,2024-04-01 14:15:53+00:00
AGT0000651,EMP00452,Sneha Das,VND0000006,DIGITAL,ACTIVE,2024-04-03 09:41:12,2025-09-19 05:02:27,2024-04-03 09:41:12+00:00
AGT0000817,EMP00550,Aarav Sharma,VND0000005,T3,SUSPENDED,2024-04-05 02:21:33,2026-02-06 10:58:30,2024-04-05 02:21:33+00:00
AGT0000206,EMP01081,Aarav Sharma,VND0000009,DIGITAL,SUSPENDED,2024-04-08 19:41:52,2025-01-11 15:54:24,2024-04-08 19:41:52+00:00
AGT0000530,EMP00122,Aarav Sharma,VND0000001,DIGITAL,INACTIVE,2024-04-09 23:09:20,2025-05-30 19:29:54,2024-04-09 23:09:20+00:00
AGT0000578,EMP00038,Aarav Sharma,VND0000001,T3,SUSPENDED,2024-04-10 00:47:32,2026-08-02 17:38:26,2024-04-10 00:47:32+00:00
AGT0000273,EMP00283,Rohan Patel,VND0000003,DIGITAL,SUSPENDED,2024-04-12 20:25:23,2026-03-17 13:57:06,2024-04-12 20:25:23+00:00
AGT0000379,EMP00763,Sneha Das,VND0000007,T1,ACTIVE,2024-04-13 17:14:53,2025-08-08 02:55:09,2024-04-13 17:14:53+00:00
AGT0000519,EMP00025,Ananya Rao,VND0000003,T3,ACTIVE,2024-04-14 21:53:10,2025-01-26 07:08:56,2024-04-14 21:53:10+00:00
AGT0000675,EMP00281,Amit Kumar,VND0000003,FIELD,SUSPENDED,2024-04-24 22:11:42,2026-07-20 09:11:54,2024-04-24 22:11:42+00:00
AGT0000763,EMP00731,Priya Mehta,VND0000014,T3,INACTIVE,2024-04-27 13:58:22,2025-10-31 03:34:47,2024-04-27 13:58:22+00:00
AGT0000015,EMP00565,Ananya Rao,VND0000013,DIGITAL,INACTIVE,2024-05-03 18:20:11,2025-02-21 23:40:02,2024-05-03 18:20:11+00:00
AGT0000599,EMP00834,Pooja Nair,VND0000013,DIGITAL,SUSPENDED,2024-05-07 05:07:14,2025-04-03 17:32:09,2024-05-07 05:07:14+00:00
AGT0000679,EMP00545,Vikram Shah,VND0000011,T2,INACTIVE,2024-05-09 20:46:10,2026-03-16 23:57:48,2024-05-09 20:46:10+00:00
AGT0000990,EMP00807,Sneha Das,VND0000005,FIELD,INACTIVE,2024-05-10 20:20:04,2026-04-29 05:25:38,2024-05-10 20:20:04+00:00
AGT0000388,EMP00165,Ananya Rao,VND0000009,T1,INACTIVE,2024-05-11 23:46:05,2026-01-14 09:56:50,2024-05-11 23:46:05+00:00
AGT0000612,EMP00842,Priya Mehta,VND0000012,T2,ACTIVE,2024-05-13 15:18:55,2025-04-26 21:22:01,2024-05-13 15:18:55+00:00
AGT0000520,EMP00422,Amit Kumar,VND0000010,FIELD,ACTIVE,2024-05-16 19:35:49,2025-02-05 23:05:18,2024-05-16 19:35:49+00:00
AGT0000948,EMP00004,Aarav Sharma,VND0000009,FIELD,SUSPENDED,2024-05-29 10:17:53,2025-09-27 23:35:02,2024-05-29 10:17:53+00:00
AGT0000347,EMP01084,Vikram Shah,VND0000005,DIGITAL,ACTIVE,2024-06-04 16:32:02,2026-04-06 12:30:10,2024-06-04 16:32:02+00:00
AGT0000077,EMP00321,Neha Singh,VND0000008,FIELD,ACTIVE,2024-06-10 08:37:40,2025-10-14 21:17:36,2024-06-10 08:37:40+00:00
AGT0000946,EMP00595,Amit Kumar,VND0000006,FIELD,INACTIVE,2024-06-22 01:46:05,2025-10-12 05:56:45,2024-06-22 01:46:05+00:00
AGT0000511,EMP01037,Amit Kumar,VND0000003,T1,INACTIVE,2024-06-28 05:07:29,2025-03-10 05:46:46,2024-06-28 05:07:29+00:00
